ISBN,title,summary,language,country,num_page,cover,publisher,publication_date,authors,genres
9780375866680,The Running Dream,"
An award-winning and inspiring novel.  When Jessica's dreams are shattered; she puts herself back together—and learns to dream bigger than ever before.
Jessica thinks her life is over when she loses a leg in a car accident. She's not comforted by the news that she'll be able to walk with the help of a prosthetic leg. Who cares about walking when you live to run?As she struggles to cope with crutches and a first cyborg-like prosthetic; Jessica feels oddly both in the spotlight and invisible. People who don't know what to say; act like she's not there. Which she could handle better if she weren't now keenly aware that she'd done the same thing herself to a girl with CP named Rosa. A girl who is going to tutor her through all the math she's missed. A girl who sees right into the heart of her.With the support of family; friends; a coach; and her track teammates; Jessica may actually be able to run again. But that's not enough for her now. She doesn't just want to cross finish lines herself—she wants to take Rosa with her.Winner of the Schneider Family Book Award",English,USA,332,https://images.gr-assets.com/books/1333577959l/8354134.jpg,Crossley,2012-08-09,Wendelin Van Draanen,Young Adult|Realistic Fiction|Sports and Games|Sports|Fiction|Contemporary|Disability
9781451645830,Ordinary Grace,From New York Times bestselling author William Kent Krueger comes a brilliant new novel about a young man; a small town; and murder in the summer of 1961.New Bremen; Minnesota; 1961. The Twins were playing their debut season; ice-cold root beers were at the ready at Halderson’s Drug Store soda counter; and Hot Stuff comic books were a mainstay on every barbershop magazine rack. It was a time of innocence and hope for a country with a new; young president. But for thirteen-year-old Frank Drum it was a summer in which death assumed many forms.When tragedy unexpectedly comes to call on his family; which includes his Methodist minister father; his passionate; artistic mother; Juilliard-bound older sister; and wise-beyond-his years kid brother; Frank finds himself thrust into an adult world full of secrets; lies; adultery; and betrayal.On the surface; Ordinary Grace is the story of the murder of a beautiful young woman; a beloved daughter and sister. At heart; it’s the story of what that tragedy does to a boy; his family; and ultimately the fabric of the small town in which he lives. Told from Frank’s perspective forty years after that fateful summer; it is a moving account of a boy standing at the door of his young manhood; trying to understand a world that seems to be falling apart around him. It is an unforgettable novel about discovering the terrible price of wisdom and the enduring grace of God.,English,USA,307,https://images.gr-assets.com/books/1358264094l/15803059.jpg,Macmillan,1970-02-01,William Kent Krueger,Fiction|Mystery|Historical|Historical Fiction|Young Adult|Coming Of Age|Book Club
9780486270650,The Misanthrope,The Misanthrope or Le Misanthrope ou l’Atrabilaire amoureux is a comedy of manners in five acts and in verse.It is one of the best of Molière's plays �and one of the greatest of all comedies �spotlighting the absurdities of social and literary pretension; focusing on a man who is quick to criticize the faults of others; yet remains blind to his own.This play satirizes the hypocrisies of French aristocratic society; but it also engages a more serious tone when pointing out the flaws; which all humans possess. The play differs from other farces at the time by employing dynamic characters like Alceste and Célimène as opposed to the traditionally flat characters used by most satirists to criticize problems in society. It also differs from most of Molière's other works by focusing more on character development and nuances than on plot progression. The play; though not a commercial success in its time; survives as Molière's best-known work today. Much of its universal appeal is due to common undercurrents of misanthropy across cultural borders.,English,USA,64,https://images.gr-assets.com/books/1416873266l/752994.jpg,Macmillan,2010-05-05,Molière,Plays|Classics|Cultural|France|Drama|Fiction|Plays|Theatre|European Literature|French Literature
9780307268200,Open,From Andre Agassi; one of the most beloved athletes in history and one of the most gifted men ever to step onto a tennis court; a beautiful; haunting autobiography.Agassi’s incredibly rigorous training begins when he is just a child. By the age of thirteen; he is banished to a Florida tennis camp that feels like a prison camp. Lonely; scared; a ninth-grade dropout; he rebels in ways that will soon make him a 1980s icon. He dyes his hair; pierces his ears; dresses like a punk rocker. By the time he turns pro at sixteen; his new look promises to change tennis forever; as does his lightning-fast return. And yet; despite his raw talent; he struggles early on. We feel his confusion as he loses to the world’s best; his greater confusion as he starts to win. After stumbling in three Grand Slam finals; Agassi shocks the world; and himself; by capturing the 1992 Wimbledon. Overnight he becomes a fan favorite and a media target.Agassi brings a near-photographic memory to every pivotal match and every relationship. Never before has the inner game of tennis and the outer game of fame been so precisely limned. Alongside vivid portraits of rivals from several generations—Jimmy Connors; Pete Sampras; Roger Federer—Agassi gives unstinting accounts of his brief time with Barbra Streisand and his doomed marriage to Brooke Shields. He reveals a shattering loss of confidence. And he recounts his spectacular resurrection; a comeback climaxing with his epic run at the 1999 French Open and his march to become the oldest man ever ranked number one.In clear; taut prose; Agassi evokes his loyal brother; his wise coach; his gentle trainer; all the people who help him regain his balance and find love at last with Stefanie Graf. Inspired by her quiet strength; he fights through crippling pain from a deteriorating spine to remain a dangerous opponent in the twenty-first and final year of his career. Entering his last tournament in 2006; he’s hailed for completing a stunning metamorphosis; from nonconformist to elder statesman; from dropout to education advocate. And still he’s not done. At a U.S. Open for the ages; he makes a courageous last stand; then delivers one of the most stirring farewells ever heard in a sporting arena.With its breakneck tempo and raw candor; Open will be read and cherished for years. A treat for ardent fans; it will also captivate readers who know nothing about tennis. Like Agassi’s game; it sets a new standard for grace; style; speed; and power.,English,USA,388,https://images.gr-assets.com/books/1320520930l/6480781.jpg,Penguin,1970-02-01,Andre Agassi|J.R. Moehringer,Nonfiction|Autobiography|Memoir|Biography|Biography|Autobiography|Sports and Games|Sports
9780812994860,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,Written by Naoki Higashida; a very smart; very self-aware; and very charming thirteen-year-old boy with autism; it is a one-of-a-kind memoir that demonstrates how an autistic mind thinks; feels; perceives; and responds in ways few of us can imagine. Parents and family members who never thought they could get inside the head of their autistic loved one; at last; have a way to break through to the curious; subtle; and complex life within.Using an alphabet grid to painstakingly construct words; sentences; and thoughts that he is unable to speak out loud; Naoki answers even the most delicate questions that people want to know. Questions such as: “Why do people with autism talk so loudly and weirdly?�“Why do you line up your toy cars and blocks?�“Why don’t you make eye contact when you’re talking?�and “What’s the reason you jump?�(Naoki’s answer: “When I’m jumping; it’s as if my feelings are going upward to the sky.� With disarming honesty and a generous heart; Naoki shares his unique point of view on not only autism but life itself. His insights—into the mystery of words; the wonders of laughter; and the elusiveness of memory—are so startling; so strange; and so powerful that you will never look at the world the same way again.,English,UK,135,https://images.gr-assets.com/books/1384018847l/16113737.jpg,Harper Collins,2012-08-09,Naoki Higashida|K.A. Yoshida|David Mitchell,Nonfiction|Autobiography|Memoir|Psychology|Biography
9780446613350,Sam's Letters to Jennifer,Grief-stricken by a recent tragedy; Jennifer returns to the resort village where she grew up to help her beloved grandmother. There; Jennifer will discover new meaning in life and experience not one; but two of the most amazing love stories ever.,English,UK,263,https://images.gr-assets.com/books/1388245317l/80568.jpg,Hachette,2012-08-09,James Patterson,Fiction|Womens Fiction|Chick Lit|Romance
9781843914010,The Wall,'The Wall'; the lead story in this collection; introduces three political prisoners on the night prior to their execution. Through the gaze of an impartial doctor--seemingly there for the men's solace--their mental descent is charted in exquisite; often harrowing detail. And as the morning draws inexorably closer; the men cross the psychological wall between life and death; long before the first shot rings out.This brilliant snapshot of life in anguish is the perfect introduction to a collection of stories where the neurosis of the modern world is mirrored in the lives of the people that inhabit it.,English,USA,183,https://images.gr-assets.com/books/1348089757l/10031.jpg,Macmillan,2010-05-05,Jean-Paul Sartre,Philosophy|Fiction|Short Stories|Cultural|France|Classics|European Literature|French Literature
9780714833550,The Story of Art,This text is the 16th revised and updated edition of this introduction to art; from the earliest cave paintings to experimental art. Eight new artists from the modern period have been introduced. They are: Corot; Kollwitz; Nolde; de Chirico; Brancussi; Magritte; Nicolson and Morandi. A sequence of new endings have been added; and the captions are now fuller; including the medium and dimension of the works illustrated. Six fold-outs present selected large-scale works. They are: Van Eyck's Ghent Altarpiece; Leonardo's Last Supper; Botticelli's Birth of Venus; Jackson Pollock's One (Number 31; 1950); Van der Weyden's Descent from the Cross and Michelangelo's Sistine Chapel ceiling.,English,USA,688,https://images.gr-assets.com/books/1389274650l/222078.jpg,Simon and Schuster,2002-01-02,E.H. Gombrich,Art|Nonfiction|History|Art|Art History|Reference|Architecture|Classics|Design|Literature|20th Century|Art|Art Design
9780425099340,Shattered,He was finally home; but guilt weighed heavily on his soul.She's been broken; running from a past she can't seem to escape. Two childhood friends; beaten down by life; find their way back to each other after years of pain and torment. As passion and desire rises; can Jasmine and Angel find solace in each other’s arms? Or; are the shattered pieces of their lives too much for either of them to put back together? Join them on an intoxicating ride through life. With ups and down; laughs and tears; they’ve survived for this long being broken. Can they survive it just a little longer to find their own happy ending?,English,USA,270,https://images.gr-assets.com/books/1360669171l/17317590.jpg,Crossley,2010-05-05,Nicole  Banks,Romance|New Adult|Sociology|Abuse
9780515130390,Carolina Moon,From #1 New York Times bestselling author Nora Roberts--an utterly spellbinding tale about a woman who; though battered in both body and spirit; can never lose Hope...Tory Bodeen grew up in South Carolina; in a small run-down house; where her father ruled with an iron fist and a leather belt--and where her dreams and talents had no room to flourish. But she had Hope; who lived in the big house just a short skip away and whose friendship allowed Tory to be something she wasn't allowed to be at home: a child.After young Hope's brutal murder; unsolved to this day; Tory's life began to fall apart. And now; as she returns to her hometown; with plans to settle in and open a stylish home-design shop; she is determined to find a measure of peace and free herself from the haunting visions of the past. As she forges a new bond with Cade Lavelle--Hope's older brother and the heir to the family fortune--she isn't sure whether the tragic loss they share will unite them or drive them apart. But she is willing to open her heart; just a little; and try.Living so close to those unhappy memories will be more difficult and frightening than Tory could ever have expected; however. Because Hope's murderer is nearby as well...,English,USA,470,https://images.gr-assets.com/books/1347331523l/116012.jpg,Macmillan,1970-02-01,Nora Roberts,Romance|Romance|Romantic Suspense|Mystery|Fiction|Romance|Contemporary Romance|Contemporary
9780515142860,Midnight Bayou,#1 New York Times bestselling author Nora Roberts presents a novel set deep in the bayou of Louisiana—where the only witness to a long-ago tragedy is a once-grand house… Declan Fitzgerald had always been the family maverick; but even he couldn't understand his impulse to buy a dilapidated mansion on the outskirts of New Orleans. All he knew was that ever since he first saw Manet Hall; he'd been enchanted-and obsessed-with it. So when the opportunity to buy the house comes up; Declan jumps at the chance to live out a dream.Determined to restore Manet Hall to its former splendor; Declan begins the daunting renovation room by room; relying on his own labor and skills. But the days spent in total isolation in the empty house take a toll. He is seeing visions of days from a century past; and experiencing sensations of terror and nearly unbearable grief-sensations not his own; but those of a stranger. Local legend has it that the house is haunted; and with every passing day Declan's belief in the ghostly presence grows.Only the companionship of alluring Angelina Simone can distract him from the mysterious happenings in the house; but Angelina too has her own surprising connection to Manet Hall-a connection that will help Declan uncover a secret that's been buried for a hundred years.,English,UK,338,https://images.gr-assets.com/books/1309200744l/114132.jpg,Harper Collins,1970-02-01,Nora Roberts,Romance|Fiction|Mystery|Fantasy|Paranormal|Romance|Contemporary Romance|Romance|Romantic Suspense
9780062351420,Welcome to Night Vale,"From the creators of the wildly popular Welcome to Night Vale podcast comes an imaginative mystery of appearances and disappearances that is also a poignant look at the ways in which we all struggle to find ourselves...no matter where we live.Located in a nameless desert somewhere in the great American Southwest; Night Vale is a small town where ghosts; angels; aliens; and government conspiracies are all commonplace parts of everyday life. It is here that the lives of two women; with two mysteries; will converge.Nineteen-year-old Night Vale pawn shop owner Jackie Fierro is given a paper marked ""King City"" by a mysterious man in a tan jacket holding a deer skin suitcase. Everything about him and his paper unsettles her; especially the fact that she can't seem to get the paper to leave her hand; and that no one who meets this man can remember anything about him. Jackie is determined to uncover the mystery of King City and the man in the tan jacket before she herself unravels.Night Vale PTA treasurer Diane Crayton's son; Josh; is moody and also a shape shifter. And lately Diane's started to see her son's father everywhere she goes; looking the same as the day he left years earlier; when they were both teenagers. Josh; looking different every time Diane sees him; shows a stronger and stronger interest in his estranged father; leading to a disaster Diane can see coming; even as she is helpless to prevent it.Diane's search to reconnect with her son and Jackie's search for her former routine life collide as they find themselves coming back to two words: ""King City"". It is King City that holds the key to both of their mysteries; and their futures...if they can ever find it.",English,USA,401,https://images.gr-assets.com/books/1447774088l/23129410.jpg,Macmillan,2002-01-02,Joseph Fink|Jeffrey Cranor,Fantasy|Fiction|Horror|Science Fiction|Humor
9780767927570,Escape,The dramatic first-person account of life inside an ultra-fundamentalist American religious sect; and one woman’s courageous flight to freedom with her eight children.When she was eighteen years old; Carolyn Jessop was coerced into an arranged marriage with a total stranger: a man thirty-two years her senior. Merril Jessop already had three wives. But arranged plural marriages were an integral part of Carolyn’s heritage: She was born into and raised in the Fundamentalist Church of Jesus Christ of Latter-Day Saints (FLDS); the radical offshoot of the Mormon Church that had settled in small communities along the Arizona-Utah border. Over the next fifteen years; Carolyn had eight children and withstood her husband’s psychological abuse and the watchful eyes of his other wives who were locked in a constant battle for supremacy.Carolyn’s every move was dictated by her husband’s whims. He decided where she lived and how her children would be treated. He controlled the money she earned as a school teacher. He chose when they had sex; Carolyn could only refuse—at her peril. For in the FLDS; a wife’s compliance with her husband determined how much status both she and her children held in the family. Carolyn was miserable for years and wanted out; but she knew that if she tried to leave and got caught; her children would be taken away from her. No woman in the country had ever escaped from the FLDS and managed to get her children out; too. But in 2003; Carolyn chose freedom over fear and fled her home with her eight children. She had $20 to her name.Escape exposes a world tantamount to a prison camp; created by religious fanatics who; in the name of God; deprive their followers the right to make choices; force women to be totally subservient to men; and brainwash children in church-run schools. Against this background; Carolyn Jessop’s flight takes on an extraordinary; inspiring power. Not only did she manage a daring escape from a brutal environment; she became the first woman ever granted full custody of her children in a contested suit involving the FLDS. And in 2006; her reports to the Utah attorney general on church abuses formed a crucial part of the case that led to the arrest of their notorious leader; Warren Jeffs.,English,USA,413,https://images.gr-assets.com/books/1442640131l/818811.jpg,Crossley,1970-02-01,Carolyn Jessop|Laura Palmer,Nonfiction|Autobiography|Memoir|Biography|Religion
9781904633690,The Case-Book of Sherlock Holmes,'When you have eliminated all which is impossible; then whatever remains; however improbable; must be the truth.'In this; the final collection of Sherlock Holmes adventures; the intrepid detective and his faithful companion Dr Watson examine and solve twelve cases that puzzle clients; baffle the police and provide readers with the thrill of the chase.These mysteries - involving an illustrious client and a Sussex vampire; the problems of Thor Bridge and of the Lions Mane; a creeping man and the three-gabled house - all test the bravery of Dr Watson and the brilliant mind of Mr Sherlock Homes; the greatest detective we have ever known.,English,USA,303,https://images.gr-assets.com/books/1316863480l/162823.jpg,Penguin,2012-08-09,Arthur Conan Doyle,Mystery|Classics|Fiction|Short Stories|Mystery|Crime|Mystery|Detective|Historical|Historical Fiction|European Literature|British Literature|Adventure|Audiobook
9780141311420,Going Solo,Superb Stories; Daring Deeds; Fantastic AdventuresHere is the action-packed sequel to Boy; a tale of Dahl's exploits as a World War II pilot. Told with the same irresistible appeal that has made Roald Dahl one the world's best-loved writers; Going Solo brings you directly into the action and into the mind of this fascinating man.From book cover:The second part of Roald Dahl's extraordinary life story. Here he is grown up: first in Africa; then learning to be a wartime fighter pilot. It is a story that is funny; frightening and full of fantasy - as you would expect.The first part of Roald Dahl's life story: Boy; is also available in the New Windmill Series.Cover illustration by Quentin Blake,English,UK,209,https://images.gr-assets.com/books/1391620175l/6678.jpg,Penguin,1988-01-01,Roald Dahl|Quentin Blake,Nonfiction|Biography|Autobiography|Memoir|Childrens
9780449206520,Tales of the South Pacific,Winner of the 1948 Pulitzer Prize for FictionEnter the exotic world of the South Pacific; meet the men and women caught up in the drama of a big war. The young Marine who falls madly in love with a beautiful Tonkinese girl. Nurse Nellie and her French planter; Emile De Becque. The soldiers; sailors; and nurses playing at war and waiting for love in a tropic paradise.,English,UK,384,https://images.gr-assets.com/books/1425684588l/133488.jpg,Crossley,2012-08-09,James A. Michener,Fiction|Historical|Historical Fiction|Short Stories|War|Classics
9780316926060,A Handful of Dust,"Laced with cynicism and truth; ""A Handful of Dust"" satirizes a certain stratum of English life where all the characters have wealth; but lack practically every other credential. Murderously urbane; it depicts the breakup of a marriage in the London gentry; where the errant wife suffers from terminal boredom; and becomes enamoured of a social parasite and professional luncheon-goer.",English,USA,308,https://images.gr-assets.com/books/1344266314l/531262.jpg,Penguin,2010-05-05,Evelyn Waugh,Fiction|Classics|Literature|European Literature|British Literature|Novels
9780449911600,Saint Maybe,"In 1965; the happy Bedloe family is living an ideal; apple-pie existence in Baltimore.  Then; in the blink of an eye; a single tragic event occurs that will transform their lives forever--particularly that of seventeen-year-old Ian Bedloe; the youngest son; who blames himself for the sudden ""accidental"" death of his older brother.Depressed and depleted; Ian is almost crushed under the weight of an unbearable; secret guilt.  Then one crisp January evening; he catches sight of a window with glowing yellow neon; the CHURCH OF THE SECOND CHANCE.  He enters and soon discovers that forgiveness must be earned; through a bit of sacrifice and a lot of love...A New York Times Notable Book",English,UK,337,https://images.gr-assets.com/books/1453274893l/112322.jpg,Random House,1970-02-01,Anne Tyler,Fiction|Contemporary|Literary Fiction
9780316240000,First Love,"An extraordinary portrait of true love that will move anyone who has a first love story of their own. Axi Moore is a ""good girl"": She studies hard; stays out of the spotlight; and doesn't tell anyone how all she really wants is to run away from it all. The only person she can tell is her best friend; Robinson--who she also happens to be madly in love with. When Axi spontaneously invites Robinson to come with her on an impulsive cross-country road trip; she breaks the rules for the first time in her life. But the adventure quickly turns from carefree to out of control after the teens find themselves on the run from the police. And when Robinson suddenly collapses; Axi has to face the truth that this trip might be his last.A remarkably moving tale very personal to James Patterson's own past; FIRST LOVE is testament to the power of first love--and how it can change the rest of your life.",English,USA,340,https://images.gr-assets.com/books/1408925704l/17899392.jpg,Simon and Schuster,1970-02-01,James Patterson|Emily Raymond,Romance|Young Adult|Fiction
9781400044610,Blind Willow; Sleeping Woman,Collection of twenty-four stories that generously expresses Murakami’s mastery of the form. From the surreal to the mundane; these stories exhibit his ability to transform the full range of human experience in ways that are instructive; surprising; and relentlessly entertaining. Here are animated crows; a criminal monkey; and an iceman; as well as the dreams that shape us and the things we might wish for. Whether during a chance reunion in Italy; a romantic exile in Greece; a holiday in Hawaii; or in the grip of everyday life; Murakami’s characters confront grievous loss; or sexuality; or the glow of a firefly; or the impossible distances between those who ought to be closest of all.,English,USA,333,https://images.gr-assets.com/books/1388789153l/9833.jpg,Harper Collins,1970-02-01,Haruki Murakami|Philip Gabriel|Jay Rubin,Short Stories|Fiction|Cultural|Japan|Asian Literature|Japanese Literature
9780062216360,How to Love,"
Before:
Reena Montero has loved Sawyer LeGrande for as long as she can remember: as natural as breathing; as endless as time. But he's never seemed to notice that Reena even exists until one day; impossibly; he does. Reena and Sawyer fall in messy; complicated love. But then Sawyer disappears from their humid Florida town without a word; leaving a devastated—and pregnant—Reena behind. 
After:
Almost three years have passed; and there's a new love in Reena's life: her daughter; Hannah. Reena's gotten used to being without Sawyer; and she's finally getting the hang of this strange; unexpected life. But just as swiftly and suddenly as he disappeared; Sawyer turns up again. Reena doesn't want anything to do with him; though she'd be lying if she said Sawyer's being back wasn't stirring something in her. After everything that's happened; can Reena really let herself love Sawyer LeGrande again?In this breathtaking debut; Katie Cotugno weaves together the story of one couple falling in love—twice.",English,USA,389,https://images.gr-assets.com/books/1366904609l/17332564.jpg,Penguin,1970-02-01,Katie Cotugno,Young Adult|Contemporary|Romance|New Adult
9780192804750,Eugénie Grandet,"""Who is going to marry Eugenie Grandet?""This is the question that fills the minds of the inhabitants of Saumur; the setting for Eugenie Grandet (1833); one of the earliest and most famous novels in Balzac's Comedie humaine. The Grandet household; oppressed by the exacting miserliness of Grandet himself; is jerked violently out of routine by the sudden arrival of Eugenie's cousin Charles; recently orphaned and penniless. Eugenie's emotional awakening; stimulated by her love for her cousin; brings her into direct conflict with her father; whose cunning and financial success are matched against her determination to rebel. Eugenie's moving story is set against the backdrop of provincial oppression; the vicissitudes of the wine trade; and the workings of the financial system in the aftermath of the French Revolution. It is both a poignant portrayal of private life and a vigorous fictional document of its age.",English,USA,200,https://images.gr-assets.com/books/1388286601l/59142.jpg,Macmillan,1970-02-01,Honoré de Balzac|Sylvia Raphael|Christopher Prendergast,Classics|Fiction|Cultural|France|European Literature|French Literature
9780749935080,Ain't She Sweet,In high school Sugar Carey had reigned supreme. She alone had decided what or who was cool. Her spiral perm had been the perm against which all others were measured; and her opinion on which boys were acceptable to date the only one that counted. A beautiful; blonde - if not always benevolent - dictator; she had a reputation for being the wild child in her home town; the girl most likely to set the world on fire; and leave a trail of destruction in her wake. When she left home she swore she'd never return. Only now; fifteen years and several husbands later; she's run out of money; luck and options...But Sugar arrives back home to discover that everyone else is living her life. Her half sister is married to Sugar's high school sweetheart; the teacher she schemed to get fired is now a successful novelist and owns her old house. She also discovers that people have long memories - especially where Sugar is concerned...,English,UK,464,https://images.gr-assets.com/books/1348293825l/373606.jpg,Random House,1970-02-01,Susan Elizabeth Phillips,Romance|Romance|Contemporary Romance|Contemporary|Womens Fiction|Chick Lit|Fiction
9781451695200,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Thousands of people have had near-death experiences; but scientists have argued that they are impossible. Dr. Eben Alexander was one of those scientists. A highly trained neurosurgeon; Alexander knew that NDEs feel real; but are simply fantasies produced by brains under extreme stress.Then; Dr. Alexander’s own brain was attacked by a rare illness. The part of the brain that controls thought and emotion—and in essence makes us human—shut down completely. For seven days he lay in a coma. Then; as his doctors considered stopping treatment; Alexander’s eyes popped open. He had come back.Alexander’s recovery is a medical miracle. But the real miracle of his story lies elsewhere. While his body lay in coma; Alexander journeyed beyond this world and encountered an angelic being who guided him into the deepest realms of super-physical existence. There he met; and spoke with; the Divine source of the universe itself.Alexander’s story is not a fantasy. Before he underwent his journey; he could not reconcile his knowledge of neuroscience with any belief in heaven; God; or the soul. Today Alexander is a doctor who believes that true health can be achieved only when we realize that God and the soul are real and that death is not the end of personal existence but only a transition.This story would be remarkable no matter who it happened to. That it happened to Dr. Alexander makes it revolutionary. No scientist or person of faith will be able to ignore it. Reading it will change your life.,English,USA,196,https://images.gr-assets.com/books/1433186907l/15851746.jpg,Harper Collins,2010-05-05,Eben Alexander,Nonfiction|Spirituality|Religion|Autobiography|Memoir|Biography
9781250006220,Memoirs of an Imaginary Friend,"Imaginary friend Budo narrates this heartwarming story of love; loyalty; and the power of the imagination—the perfect read for anyone who has ever had a friend . . . real or otherwise.Budo is lucky as imaginary friends go. He's been alive for more than five years; which is positively ancient in the world of imaginary friends. But Budo feels his age; and thinks constantly of the day when eight-year-old Max Delaney will stop believing in him. When that happens; Budo will disappear.Max is different from other children. Some people say that he has Asperger's Syndrome; but most just say he's ""on the spectrum."" None of this matters to Budo; who loves Max and is charged with protecting him from the class bully; from awkward situations in the cafeteria; and even in the bathroom stalls. But he can't protect Max from Mrs. Patterson; the woman who works with Max in the Learning Center and who believes that she alone is qualified to care for this young boy.",English,UK,311,https://images.gr-assets.com/books/1343851908l/13538552.jpg,Random House,1988-01-01,Matthew Dicks,Fiction|Fantasy|Contemporary|Young Adult|Adult
9780743484280,The Cradle Will Fall,This hospital-based horror tale features abduction and a research project that violates every principle of modern medicine. This is a reissue of a novel by a popular author often described as the 'Queen of Suspense'.,English,USA,314,https://images.gr-assets.com/books/1348145655l/512475.jpg,Random House,1970-02-01,Mary Higgins Clark,Mystery|Fiction|Suspense|Thriller|Thriller|Mystery Thriller
9781439164630,Left Neglected,Sarah Nickerson is like any other career-driven supermom in Welmont; the affluent Boston suburb where she leads a hectic but charmed life with her husband Bob; faithful nanny; and three children - Lucy; Charlie; and nine-month-old Linus. Between recruiting the best and brightest minds as the vice president of human resources at Berkley Consulting; shuttling the kids to soccer; day care; and piano lessons; convincing her son’s teacher that he may not; in fact; have ADD; and making it home in time for dinner; it’s a wonder this over-scheduled; over-achieving Harvard graduate has time to breathe. A self-confessed balloon about to burst; Sarah miraculously manages every minute of her life like an air traffic controller. Until one fateful day; while driving to work and trying to make a phone call; she looks away from the road for one second too long. In the blink of an eye; all the rapidly moving parts of her jam-packed life come to a screeching halt. A traumatic brain injury completely erases the left side of her world; and for once; Sarah relinquishes control to those around her; including her formerly absent mother. Without the ability to even floss her own teeth; she struggles to find answers about her past and her uncertain future. Now; as she wills herself to regain her independence and heal; Sarah must learn that her real destiny - her new; true life - may in fact lie far from the world of conference calls and spreadsheets. And that a happiness and peace greater than all the success in the world is close within reach; if only she slows down long enough to notice.,English,UK,324,https://images.gr-assets.com/books/1285414621l/8492768.jpg,Random House,1988-01-01,Lisa Genova,Fiction|Contemporary|Medical|Adult Fiction
9780767919390,At Home: A Short History of Private Life,“Houses aren’t refuges from history. They are where history ends up.”Bill Bryson and his family live in a Victorian parsonage in a part of England where nothing of any great significance has happened since the Romans decamped. Yet one day; he began to consider how very little he knew about the ordinary things of life as he found it in that comfortable home. To remedy this; he formed the idea of journeying about his house from room to room to “write a history of the world without leaving home.�The bathroom provides the occasion for a history of hygiene; the bedroom; sex; death; and sleep; the kitchen; nutrition and the spice trade; and so on; as Bryson shows how each has figured in the evolution of private life. Whatever happens in the world; he demonstrates; ends up in our house; in the paint and the pipes and the pillows and every item of furniture.,English,USA,497,https://images.gr-assets.com/books/1372727082l/7507825.jpg,Simon and Schuster,1988-01-01,Bill Bryson,Nonfiction|History|Audiobook|Humor
9780292760290,100 Love Sonnets,Against the backdrop of Isla Negra - the sea and wind; the white sand with its scattering of delicate wild flowers; the hot sun and salty smells of the Pacific - the poet sets the poems in celebration of his love. The subject of that love is Matilde Urrutia de Neruda; the poet's 'beloved wife'.,English,USA,232,https://images.gr-assets.com/books/1388324821l/11339.jpg,Hachette,2012-08-09,Pablo Neruda|Stephen Tapscott,Poetry|Classics|Romance
9780449205620,Captains and the Kings,This is a great surging novel about the amassing of a colossal fortune; the political power that comes with it; and the operation of a curse laid on an Irish-American dynasty and the ruthless driving man who founded it.Joseph Francis Xavier Armagh was thirteen years old when he first saw America through a dirty porthole on the steerage deck of The Irish Queen. It was the early 1850's and he was a penniless immigrant; an orphan cast on a hostile shore to make a home for himself and his younger brother and infant sister. Some seventy years later; from his deathbed; Joseph Armagh last glimpsed his adopted land from the gleaming windows of a palatial estate. A multi-millionaire; one of the most powerful and feared men; Joseph Armagh had indeed found a home. CAPTAINS AND KINGS is the story of the price that was paid for it in the consuming; single-minded determination of a man clawing his way to the top; in the bitter-sweet bliss of the love of a beautiful woman; in the almost too-late enjoyment of extraordinary children; and in the curse which used the hand of fate to strike in the very face of success itself.Once again; Taylor Caldwell has looked into America's roistering past as a setting for a drama of the consequences of savage ambition - and its meaning then and now.,English,USA,816,https://images.gr-assets.com/books/1388511625l/369110.jpg,Random House,1988-01-01,Taylor Caldwell,Historical|Historical Fiction|Fiction|Historical|Romance
9781841954810,Under the Skin,In this haunting; entrancing novel; Michel Faber introduces us to Isserley; a female driver who cruises the Scottish Highlands picking up hitchhikers. Scarred and awkward; yet strangely erotic and threatening; she listens to her hitchhikers as they open up to her; revealing clues about who might miss them if they should disappear. A grotesque and comical allegory; Under the Skin takes us on a heart-thumping ride through dangerous territory �our own moral instincts and the boundaries of compassion �to present a surreal representation of contemporary society run amok.,English,UK,296,https://images.gr-assets.com/books/1171847901l/123063.jpg,Hachette,1988-01-01,Michel Faber,Fiction|Science Fiction|Horror|Fantasy
9780060512190,The Beauty Myth,"The bestselling classic that redefined our view of the relationship between beauty and female identity. In today's world; women have more power; legal recognition; and professional success than ever before. Alongside the evident progress of the women's movement; however; writer and journalist Naomi Wolf is troubled by a different kind of social control; which; she argues; may prove just as restrictive as the traditional image of homemaker and wife. It's the beauty myth; an obsession with physical perfection that traps the modern woman in an endless spiral of hope; self-consciousness; and self-hatred as she tries to fulfill society's impossible definition of ""the flawless beauty.""",English,USA,368,https://images.gr-assets.com/books/1388197585l/39926.jpg,Macmillan,2010-05-05,Naomi Wolf,Feminism|Nonfiction|Sociology|Psychology
